source	target
MEOX2	ZNF250
MEOX2	KRTAP5-3
MEOX2	WDR5
MEOX2	CCDC196
MEOX2	ZNF512B
MEOX2	ZNF772
MEOX2	CYSRT1
MEOX2	KANK2
MEOX2	EME2
MEOX2	SLC9A8
MEOX2	DSCR8
MEOX2	ZNF248
MEOX2	KRTAP4-5
MEOX2	ZNF69
MEOX2	SH2D1B
MEOX2	C1orf174
MEOX2	ATG9A
MEOX2	KPRP
MEOX2	MACO1
MEOX2	PSMB8
MEOX2	GPANK1
MEOX2	KRTAP5-11
MEOX2	KRTAP9-3
MEOX2	KRT81
MEOX2	KRTAP12-3
MEOX2	KRTAP5-2
MEOX2	TSSK1B
MEOX2	KRTAP6-3
MEOX2	CSH2
MEOX2	PPP1CB
MEOX2	LAT
MEOX2	CLIC1
MEOX2	UBXN2B
MEOX2	PAM16
MEOX2	OR6B1
MEOX2	KRTAP12-2
MEOX2	ZBED8
MEOX2	HLA-DPB1
MEOX2	BOD1L2
MEOX2	IFNA14
MEOX2	OR5K2
MEOX2	KRTAP5-4
MEOX2	EIF6
MEOX2	KCTD7
MEOX2	WFDC6
MEOX2	NPIPB5
MEOX2	LY6G6D
MEOX2	CCDC13
MEOX2	CDK3
MEOX2	UTP14C
MEOX2	SPON1
MEOX2	FDX2
MEOX2	LIN37
MEOX2	SPANXN2
MEOX2	MINOS1-NBL1
MEOX2	CFAP206
MEOX2	TPTE
MEOX2	U2AF1L5
UBL5	WDR83
UBL5	TRIM27
UBL5	TRIM39
UBL5	SPANXB1
UBL5	TEX35
UBL5	KRTAP13-3
UBL5	PINX1
UBL5	CTAG1A
BRD1	CEP126
BRD1	VIM
BRD1	CEP70
BRD1	RUBCN
BRD1	HMBOX1
BRD1	DISC1
BRD1	MCC
BRD1	MAGEA11
CBY1	NBPF11
CBY1	TTC23L
CBY1	CTNNB1
CBY1	GORASP2
CBY1	ENKD1
CBY1	FAM161B
CBY1	DZIP1L
CBY1	TNFAIP8L3
CBY1	RASSF10
GNB3	GNG4
GNB3	GNG5
GNB3	GNG3
GNB3	GNG7
GNB3	PLCG1
GNB3	PIK3CA
GNB3	SMO
GNB3	GNGT1
GNB3	FZD3
GNB3	GNG12
GNB3	GNG2
GNB3	GNG13
GNB3	GNG8
GNB3	GNG10
GNB3	CIDEB
HR	VDR
HR	RORA
HR	SPRY3
HR	GEMIN4
HR	KRTAP11-1
HR	KRTAP13-2
HR	KRTAP15-1
HR	C19orf54
HR	INCA1
HR	CYSRT1
HR	KRTAP3-3
HR	KRTAP3-1
HR	KRTAP6-3
HR	RBP3
NAGS	TMEM39B
EFCAB12	FHL3
ITGAX	ITGB2
ITGAX	MIA3
ATRX	HIST2H3C
ATRX	EZH2
ATRX	RAD51
ATRX	ELOC
ATRX	ING5
ATRX	KAT7
ATRX	CBX4
ATRX	CHD1
ATRX	PARP1
ATRX	TOP2A
ATRX	UBTF
ATRX	RBX1
ATRX	TOP2B
ATRX	ORC1
ATRX	PWP2
ATRX	HIST2H2BE
ATRX	PHIP
ATRX	JADE3
ATRX	DPY30
ATRX	WDR76
ATRX	BRWD1
ATRX	DAXX
ATRX	SUPT16H
ATRX	IVNS1ABP
ATRX	CCSER2
ATRX	CEP126
ATRX	LUC7L2
ATRX	PTN
ATRX	PTPN4
ATRX	HIST2H3D
ATRX	H3F3B
ATRX	MECP2
NCAPG	SMC2
NCAPG	SMC4
NCAPG	ARRDC1
NCAPG	PLEC
C12orf57	PLXNB2
C12orf57	FKBP7
C12orf57	TACC1
C12orf57	LETM1
C12orf57	SNAP23
C12orf57	PALM2
C12orf57	COL1A1
C12orf57	ANKK1
C12orf57	INSL3
KISS1	KISS1R
KISS1	UBQLN2
NCOA2	DDX17
NCOA2	HIST4H4
NCOA2	NCOA1
NCOA2	HIST1H3J
NCOA2	GMEB1
USP12	ITCH
USP12	AR
KCNN3	FCER1G
ARHGAP26	PKN3
ARHGAP26	CDC42EP2
ARHGAP26	ACADS
ARHGAP26	ARHGAP42
ARHGAP26	OPHN1
ARHGAP26	ARHGAP10
ARHGAP26	MICAL1
ARHGAP26	JPH1
ARHGAP26	RAB11FIP5
SSX2IP	TRIM37
SSX2IP	KRT15
SSX2IP	KRTAP10-7
SSX2IP	XIAP
SSX2IP	TP53BP2
SSX2IP	KRT31
SSX2IP	CEP55
SSX2IP	KRT40
SSX2IP	PHC2
SSX2IP	TRIM54
SSX2IP	C11orf54
SSX2IP	TFIP11
SSX2IP	ZFYVE26
SSX2IP	NIF3L1
SSX2IP	ZNF71
SSX2IP	ACTN2
SSX2IP	PRPF3
SSX2IP	ERAL1
SSX2IP	KIFC3
SSX2IP	ZNF202
SSX2IP	ZNF408
SSX2IP	TSGA10IP
SSX2IP	ZNF648
SSX2IP	ZNF438
SSX2IP	CCDC187
UFM1	ZFYVE19
UFM1	USP9X
UFM1	VDAC1
UFM1	ZPR1
UFM1	YAP1
UFM1	KIF1BP
UFM1	LPP
UFM1	NPLOC4
UFM1	PANK4
UFM1	RANGAP1
UFM1	ARHGDIB
UFM1	ARHGDIA
UFM1	CSRP1
UFM1	TRAP1
UFM1	CRIP1
UFM1	PSAT1
UFM1	MSI2
UFM1	RFK
UFM1	PAICS
UFM1	PPA2
UFM1	S100A6
UFM1	KCTD21
UFM1	INCA1
C17orf49	BPTF
C17orf49	SLC38A5
IPO11	TRAF2
IPO11	PLCD4
IPO11	EIF4A2
IPO11	C1orf94
IPO11	SH3GL2
IPO11	AARS
IPO11	CACYBP
IPO11	DR1
IPO11	EIF4A3
IPO11	HNRNPH1
IPO11	PDLIM5
IPO11	PKM
IPO11	PLIN3
IPO11	PRDX2
IPO11	RANGAP1
IPO11	SRP9
IPO11	TPRKB
IPO11	KRT76
GID8	TBL1X
GID8	RANBP10
GID8	ARMC8
ABL1	CRK
ABL1	SRC
ABL1	CRKL
ABL1	ZDHHC16
ABL1	PAG1
ABL1	CBL
ABL1	SHD
ABL1	GRB2
ABL1	ATM
ABL1	MAP4K1
ABL1	NCK1
ABL1	DDB1
ABL1	MSH5
ABL1	MAVS
ABL1	RYBP
ABL1	BRCA1
ABL1	PLCG1
ABL1	GPX1
ABL1	EPS15
ABL1	VAV1
ABL1	PIK3R1
ABL1	SPTAN1
ABL1	PSTPIP1
ABL1	ABI1
ABL1	NTRK1
ABL1	PRDX1
ABL1	PDE4D
ABL1	EPHB2
ABL1	DOK1
ABL1	PFDN4
ABL1	PPM1B
ABL1	PAK4
ABL1	LARS
ABL1	NAA25
ABL1	NARS
ABL1	SNCA
ABL1	NFKBIA
ABL1	YAP1
ABL1	TBX21
ABL1	CAT
ABL1	MYLK
ABL1	TP73
ABL1	CAV1
ABL1	RAD51
ABL1	FOXA1
ABL1	ESR1
ABL1	ATR
ABL1	BCR
ABL1	MET
ABL1	BTK
ABL1	CDC73
ABL1	EGFR
ABL1	RACK1
ABL1	ABL2
ABL1	STK3
ABL1	PLK1
ABL1	SNW1
ABL1	PIK3AP1
ABL1	CEBPB
ABL1	HRAS
ABL1	MYC
ABL1	MDM4
ABL1	JUN
ABL1	PDGFRB
ABL1	KAT5
ABL1	CTTN
ABL1	TP63
ABL1	NCOA3
ABL1	RBM39
ABL1	CASP9
ABL1	EMD
ABL1	PLSCR1
ABL1	RAD52
ABL1	ROBO1
ABL1	ANXA1
ABL1	PXN
ABL1	DDX5
ABL1	JUNB
ABL1	PSMA7
ABL1	CDKN1B
ABL1	NUMA1
ABL1	RB1
ABL1	MDM2
ABL1	PLEKHG2
ABL1	LGALS3
ABL1	RAPGEF1
ABL1	CTNNB1
ABL1	ZAP70
ABL1	ERCC6
ABL1	PRKN
ABL1	CD19
ABL1	RAD9A
ABL1	SPTLC1
ABL1	CHCHD2
ABL1	STK4
ABL1	NFAT5
ABL1	HDAC2
ABL1	HIPK2
ABL1	PDK1
ABL1	LASP1
ABL1	PRKD1
ABL1	AHSA1
ABL1	WAS
ABL1	ESR2
ABL1	TOP1
ABL1	STX17
ABL1	CDK5
ABL1	XRCC6
ABL1	TRIP10
ABL1	POLR2B
ABL1	PRKCD
ABL1	JAK2
ABL1	JAK1
ABL1	MAP3K1
ABL1	SHC1
ABL1	TP53BP1
ABL1	TP53
ABL1	WASF2
ABL1	APP
ABL1	SFN
ABL1	SOS1
ABL1	MYOD1
ABL1	STAT1
ABL1	RAPH1
ABL1	PRKDC
ABL1	HCLS1
ABL1	YWHAZ
ABL1	CHRNB1
ABL1	DNM2
ABL1	MUC1
ABL1	POLR2A
ABL1	WASL
ABL1	YTHDC1
ABL1	ARHGAP35
ABL1	SORBS1
ABL1	WASF3
ABL1	XRCC4
ABL1	KIT
ABL1	ERBB3
ABL1	PTPN6
ABL1	ERBB2
ABL1	ERBB4
ABL1	PTPN11
ABL1	TUB
ABL1	DDB2
ABL1	TERT
ABL1	EVL
ABL1	CREB1
ABL1	SORBS3
ABL1	WRN
ABL1	BCAR1
ABL1	CTNND1
ABL1	CDV3
ABL1	PAK1
ABL1	TOPBP1
ABL1	TOP2A
ABL1	TRAF6
ABL1	MAPT
ABL1	ACTA1
ABL1	MTOR
ABL1	APBB1
ABL1	USP7
ABL1	SYNJ2
ABL1	CTNND2
ABL1	YWHAH
ABL1	ADAM15
ABL1	BIN1
ABL1	SOS2
ABL1	NEDD4L
ABL1	VAV2
ABL1	NEDD9
ABL1	RAN
ABL1	INPPL1
ABL1	NCSTN
ABL1	RASA1
ABL1	KCND2
ABL1	ROS1
ABL1	GRAP
ABL1	CISH
ABL1	SHB
ABL1	C3
ABL1	WASF1
ABL1	EFNB2
ABL1	PRKD2
ABL1	SRCIN1
ABL1	RFX1
ABL1	CABLES1
ABL1	PTPN12
ABL1	DCX
ABL1	SH3BP2
ABL1	PTPN18
ABL1	GRIN2D
ABL1	ENAH
ABL1	RAB24
ABL1	KIF1C
ABL1	PLSCR4
ABL1	CABLES2
ABL1	DOK3
ABL1	SH3BP1
ABL1	ST5
ABL1	SLC9A2
ABL1	GJA8
KLF15	VWA2
KLF15	PPP2R5E
KLF15	ADD3
KLF15	HNRNPF
KLF15	POLR1C
KLF15	BANP
KLF15	C11orf68
KLF15	CCDC57
PPP1R11	DUT
ZNHIT1	KRTAP10-7
ZNHIT1	TNIP1
ZNHIT1	FHL5
ZNHIT1	MDFI
ZNHIT1	BCL6
ZNHIT1	COL8A1
ZNHIT1	OTX2
ZNHIT1	MYO5B
ZNHIT1	KRTAP10-6
ZNHIT1	CYSRT1
ZNHIT1	KANK2
ZNHIT1	GOLGA6L9
ZNHIT1	KRTAP12-2
PIK3C2B	TRIM27
PIK3C2B	FASN
SEMA7A	PLXNC1
SEMA7A	SOAT1
SEMA7A	DPY19L1
SEMA7A	UNC93B1
SEMA7A	TAPT1
SEMA7A	TMEM214
SEMA7A	CKAP4
SEMA7A	TMEM39B
SEMA7A	SLC9A1
SEMA7A	SLC12A9
SEMA7A	ATP11C
SEMA7A	LMF2
SEMA7A	SGPL1
SEMA7A	CLCC1
EOGT	SLC13A4
SAMD1	HIGD1A
SAMD1	SDCBP
SAMD1	CDIPT
SAMD1	NDUFB5
SAMD1	PDCD6
SAMD1	PCF11
SAMD1	CLCN7
SAMD1	XIAP
SAMD1	DSG1
SAMD1	TRIM14
SAMD1	TRIP10
SAMD1	REEP3
SAMD1	KIF18A
SAMD1	PUM2
SAMD1	UPF1
SAMD1	NSMCE2
SAMD1	IWS1
SAMD1	ECT2
SAMD1	MYOF
SAMD1	R3HCC1
SAMD1	TLN1
ENTPD7	SPPL2B
ENTPD7	USP32
ENTPD7	ATP2B2
ENTPD7	LAPTM4B
ENTPD7	JMJD8
ENTPD7	NMU
ENTPD7	GOLPH3L
ENTPD7	NDFIP1
ENTPD7	DAGLB
ENTPD7	PGK2
ENTPD7	COL4A3BP
ENTPD7	GOLPH3
TOR1AIP1	C4A
TOR1AIP1	C4B
TOR1AIP1	CANX
TOR1AIP1	SNUPN
TOR1AIP1	PEX10
TOR1AIP1	FAAP20
TOR1AIP1	SLC25A11
TOR1AIP1	LTN1
TOR1AIP1	ERBB2
TOR1AIP1	PSMD11
TOR1AIP1	GOLIM4
TOR1AIP1	SCAMP3
TOR1AIP1	TIMM23
TOR1AIP1	TIMM23B
TOR1AIP1	SIPA1L3
TOR1AIP1	PRDX2
TOR1AIP1	CPT1A
TOR1AIP1	DNM2
TOR1AIP1	SMARCA4
TOR1AIP1	HK2
TOR1AIP1	PRDX1
TOR1AIP1	GALNT2
TOR1AIP1	BLMH
TOR1AIP1	SLC1A5
TOR1AIP1	SAMD9
TOR1AIP1	RNF123
TOR1AIP1	CYFIP1
TOR1AIP1	DYNC2LI1
TOR1AIP1	MSTO1
TOR1AIP1	SORBS1
TOR1AIP1	RHOF
TOR1AIP1	ORC3
TOR1AIP1	FNDC3A
TOR1AIP1	CEPT1
TOR1AIP1	CHCHD3
TOR1AIP1	EIF4G1
TOR1AIP1	NARF
TOR1AIP1	GTF2IRD1
TOR1AIP1	USP1
TOR1AIP1	AIFM1
TOR1AIP1	TXN
TOR1AIP1	PPM1A
TOR1AIP1	CHCHD4
TOR1AIP1	MREG
TOR1AIP1	IPO4
TOR1AIP1	PIGT
TOR1AIP1	PEAK1
TOR1AIP1	COPS7A
TOR1AIP1	KLHL15
TOR1AIP1	MAD2L1BP
COX14	TMEM31
PMAIP1	ZBTB16
PMAIP1	PPBP
PMAIP1	GMCL1
PMAIP1	BCL2A1
PMAIP1	BAX
ZNF165	CCDC85B
ZNF165	KRTAP4-12
ZNF165	KRTAP10-7
ZNF165	KRT40
ZNF165	MID2
ZNF165	GOLGA6L9
ZNF165	RNPS1
ZNF165	KRTAP2-3
ZNF165	KRTAP2-4
ZNF165	HOMEZ
ZNF165	KRTAP10-9
SRSF9	HABP4
SRSF9	NOL3
SRSF9	U2AF2
SRSF9	GTF2F1
SRSF9	VASP
SRSF9	SMIM20
SRSF9	GINS4
SRSF9	UNC119B
SRSF9	UBE3A
SRSF9	TRA2B
SRSF9	SRSF6
SRSF9	RBMX
SRSF9	RNPS1
RIPK3	ZG16B
RIPK3	PTPRK
RIPK3	EPHA4
RIPK3	AMY1C
RIPK3	DAXX
RIPK3	MLKL
RIPK3	TUBB
RIPK3	UBC
RIPK3	TPM1
RIPK3	HSPA8
RIPK3	DBN1
RIPK3	CLTC
RIPK3	GNAI3
RIPK3	SPTAN1
RIPK3	FLNA
RIPK3	AIFM1
RIPK3	PPP1CB
RIPK3	RUVBL1
RIPK3	MYO6
RIPK3	RUVBL2
RIPK3	HSP90AB1
RIPK3	CAD
RIPK3	PPP1R12A
RIPK3	MYO1C
RIPK3	DDX5
RIPK3	VIM
RIPK3	NONO
RIPK3	ACTG1
RIPK3	MYH10
RIPK3	BAD
RIPK3	PRDX1
RIPK3	HSPA5
RIPK3	HADHA
RIPK3	TUBB4A
RIPK3	CCT2
RIPK3	TUBB2A
RIPK3	YWHAE
RIPK3	CAPZA1
RIPK3	TUBB2B
RIPK3	CDC37
RIPK3	PPP1CC
RIPK3	RAI14
RIPK3	CCT5
RIPK3	RPS27A
RIPK3	HNRNPA1
RIPK3	DDX3X
RIPK3	ACTN4
RIPK3	C1QBP
RIPK3	EEF1A2
RIPK3	HSPA1L
RIPK3	TUBA3D
RIPK3	IQGAP1
RIPK3	CAPZB
RIPK3	TPM3
RIPK3	MYL6
RIPK3	SPTBN1
RIPK3	PPP1R9B
RIPK3	GNB1
RIPK3	PYGL
RIPK3	GNG12
RIPK3	HSPA9
RIPK3	MYL6B
RIPK3	CORO1C
RIPK3	GLUD1
RIPK3	GNB2
RIPK3	EEF1D
RIPK3	EPRS
RIPK3	HNRNPH1
RIPK3	TIMM50
RIPK3	LIMA1
RIPK3	SLC25A3
RIPK3	SLC25A5
RIPK3	TIAF1
RIPK3	RPL23
RIPK3	DNAJA1
RIPK3	UBB
RIPK3	GNB4
RIPK3	MYO1D
RIPK3	RPS27
RIPK3	WDR61
RIPK3	HLCS
RIPK3	CCT7
RIPK3	ATAD3A
RIPK3	SCIN
RIPK3	AIF1L
RIPK3	BASP1
RIPK3	SPECC1L
RIPK3	MYO1B
RIPK3	PAXBP1
RIPK3	PCYT1B
RIPK3	CBL
RIPK3	ASAP3
RIPK3	EIF2AK2
RIPK3	FBP1
RIPK3	MAPK1
RIPK3	NEUROD1
RIPK3	NFATC3
RIPK3	PLG
FILIP1L	SMTN
GAS7	ACTA1
GAS7	WASF1
GAS7	CDC37
GAS7	LSM4
GAS7	YIF1A
GAS7	MCRS1
ICAM4	NBPF19
ICAM4	KRT31
ICAM4	NOTCH2NL
ICAM4	CREB3
ICAM4	ITGB2
ICAM4	ITGAM
ICAM4	ITGAV
ICAM4	KRT34
ICAM4	MTUS2
ICAM4	CYSRT1
RGS7	SNAPIN
RGS7	GNAQ
SCG5	UBQLN1
SCG5	UBQLN4
SCG5	CSH2
SCG5	PCSK2
SCG5	UBQLN2
PITRM1	RIF1
PITRM1	MRPL12
PITRM1	VAPB
PITRM1	SUCLG2
ZNF764	PLSCR1
ZNF764	CCDC85B
ZNF764	MDFI
ZNF764	KRTAP4-12
ZNF764	SH3PXD2A
ZNF764	NEBL
ZNF764	SH3PXD2B
ZNF764	TRIM39
ZNF764	USP34
ZNF764	GNE
ZNF764	SMARCAD1
ZNF764	TRIM28
ZNF764	MYO1E
ZNF764	RPS27A
ZNF764	LASP1
ZNF764	TRIM41
ZNF764	ERBIN
ZNF764	SH3KBP1
ZNF764	TRIM24
ZNF764	SNX18
ZNF764	ZNF316
ZNF764	GTF3C2
ZNF764	PPP2CA
ZNF764	CBX5
ZNF764	OBSL1
ZNF764	GTF3C3
ZNF764	TRIM27
ZNF764	CYP24A1
ZNF764	MDM2
ZNF764	GTF3C1
ZNF764	TRAF7
ZNF764	KRTAP4-4
ZNF764	SPERT
ZNF764	ZNF408
ZNF764	CLK2
ZNF764	CCDC125
ZNF764	CYSRT1
ZNF764	GOLGA6L9
ZNF764	KRTAP2-3
ZNF764	KRTAP2-4
ZNF764	KRTAP10-9
ZNF764	KRTAP12-2
ZNF764	KRTAP1-3
ZNF764	KRTAP10-7
FDX1	CYCS
FDX1	CYP11B2
IRF6	SERPINB5
IRF6	IRF5
RAP1GAP	MEX3B
RAP1GAP	PFN2
RAP1GAP	RALGDS
PARD6B	GOLGA2
PARD6B	CEP76
PARD6B	GMCL1
PARD6B	PHKA1
PARD6B	PSMD5
PARD6B	PARD3
PARD6B	ROBO2
PARD6B	SF1
PARD6B	LTN1
PARD6B	AGPS
PARD6B	GOLIM4
PARD6B	CCNK
PARD6B	RECQL5
PARD6B	PLPBP
PARD6B	CLPTM1
PARD6B	HNRNPA1
PARD6B	P4HA1
PARD6B	GNS
PARD6B	YWHAQ
PARD6B	INPP5B
PARD6B	EEFSEC
PARD6B	PPP1CA
PARD6B	RBM10
PARD6B	DR1
PARD6B	YWHAH
PARD6B	FOXM1
PARD6B	TP53BP2
PARD6B	LLGL1
PARD6B	TMEM92
PARD6B	MRPL55
PARD6B	UBR2
PARD6B	KIAA2013
PARD6B	AGGF1
PARD6B	AVL9
PARD6B	MSANTD4
PARD6B	RASSF8
PARD6B	EME1
PARD6B	LRCH3
PARD6B	RNF170
PARD6B	CDCA3
PARD6B	SLF1
PARD6B	MKNK1
PARD6B	KIFC1
PARD6B	EPB41L4B
PARD6B	IFT22
PARD6B	PDF
PARD6B	MYO10
PARD6B	IARS2
PARD6B	VPS28
PARD6B	ICAM5
PARD6B	DLGAP4
PARD6B	ROBO1
PARD6B	RASSF7
PARD6B	VDAC2
PARD6B	RPL27
PARD6B	RPS23
PARD6B	KLHL7
PARD6B	ZZEF1
PARD6B	WWC1
PARD6B	PTPN21
PARD6B	PTPN14
PARD6B	KBTBD7
PARD6B	KBTBD6
PARD6B	HECTD3
PARD6B	ATAD3C
PARD6B	ARL10
PARD6B	SIAH1
PARD6B	FRMD6
PARD6B	RASSF3
PARD6B	HSF2BP
PARD6B	CDCA4
PARD6B	BANP
PARD6B	ZSCAN4
GLIDR	MDFI
GLIDR	KRTAP10-9
GLIDR	KRTAP10-8
GLIDR	KRTAP10-7
GLIDR	KRTAP10-5
GLIDR	KRT40
GLIDR	CCNDBP1
GLIDR	LZTS2
GLIDR	TRIM23
TESC	RAI1
TESC	DYNLT3
TESC	CCDC91
TESC	HMG20A
TESC	WBP11
ARHGEF11	PLXNB2
ARHGEF11	ARAP2
ARHGEF11	ABCA1
ARHGEF11	SLC1A6
NDRG2	NDRG1
NDRG2	HSPA8
NDRG2	BAG5
PRKRIP1	MAGEA11
PRKRIP1	TRAF2
PRKRIP1	CEP70
ILF2	EEF1G
ILF2	CCNDBP1
ILF2	TRIM27
ILF2	ILF3
ILF2	RPL31
ILF2	RPS24
ILF2	RPL5
ILF2	RPS16
ILF2	RPS4X
ILF2	RPL6
ILF2	RPL7
ILF2	RPS8
ILF2	RPL23
ILF2	RPL17
ILF2	RBM14
ILF2	RPL4
ILF2	SF3B1
ILF2	RPS13
ILF2	RPLP0
ILF2	RPL7A
ILF2	RPL11
ILF2	RPL10A
ILF2	RPS15A
ILF2	RPL14
ILF2	RPL19
ILF2	RPL21
ILF2	RPL18
ILF2	RPS3
ILF2	RPL8
ILF2	RPL10
ILF2	RPS2
ILF2	SF3B4
ILF2	RPL9
ILF2	RPS23
ILF2	RPS6
ILF2	RPL23A
ILF2	RCN1
ILF2	PTBP3
ILF2	VTN
ILF2	RANBP2
ILF2	SON
ILF2	ALDH18A1
ILF2	TIMM13
ILF2	SARS2
ILF2	SRSF7
ILF2	MRPL21
ILF2	RHOB
ILF2	PC
ILF2	RPLP0P6
ILF2	IARS2
ILF2	MRPS26
ILF2	TBC1D2
ILF2	NENF
ILF2	SSR4
ILF2	TRIM56
ILF2	SNAP23
ILF2	SPTAN1
ILF2	SRSF5
ILF2	RPS26
ILF2	MRPL23
ILF2	MYOF
ILF2	CAVIN3
ILF2	MRPL50
ILF2	MIF4GD
ILF2	SRRM2
ILF2	SCFD1
ILF2	ZBTB8B
ILF2	MRPS28
ILF2	EMC1
ILF2	PPT2
ILF2	MRPL17
ILF2	DDOST
ILF2	MPHOSPH6
ILF2	LBR
ILF2	MRPL24
ILF2	SND1
ILF2	TRA2B
ILF2	TOMM22
ILF2	MRPL28
ILF2	CAVIN1
ILF2	MRPL55
ILF2	SRSF3
ILF2	SFXN2
ILF2	MRPL38
ILF2	TPM4
ILF2	PYROXD1
ILF2	WDR44
ILF2	MRPS34
ILF2	SOAT1
ILF2	MTR
ILF2	LAMP1
ILF2	TXN2
ILF2	YES1
ILF2	PUF60
ILF2	SFXN1
ILF2	LAMTOR3
ILF2	RAB6C
ILF2	JUP
ILF2	SUPT5H
ILF2	MFN1
ILF2	RAP1B
ILF2	MOV10
ILF2	RPS20
ILF2	ZNF22
ILF2	ZFR
ILF2	ZCCHC3
ILF2	YTHDC1
ILF2	UPF1
ILF2	TARBP2
ILF2	STRBP
ILF2	STAU2
ILF2	STAU1
ILF2	SRRM1
ILF2	SRP72
ILF2	RRP8
ILF2	RRP1B
ILF2	RPL26L1
ILF2	RPL15
ILF2	RPF2
ILF2	RBMXL1
ILF2	RBM28
ILF2	RALY
ILF2	PUM2
ILF2	PTCD1
ILF2	PRMT6
ILF2	PRKRA
ILF2	PPAN-P2RY11
ILF2	PAIP1
ILF2	PABPC4
ILF2	NVL
ILF2	NOP2
ILF2	NOC2L
ILF2	NIP7
ILF2	MYBBP1A
ILF2	MTERF3
ILF2	LYAR
ILF2	LARP1
ILF2	PUM3
ILF2	IMP4
ILF2	HNRNPC
ILF2	H2AFX
ILF2	GTPBP4
ILF2	GLYR1
ILF2	FTSJ3
ILF2	FAM120A
ILF2	ELAVL2
ILF2	DICER1
ILF2	DHX30
ILF2	DDX31
ILF2	DDX18
ILF2	CENPV
ILF2	CEBPZ
ILF2	CDC5L
ILF2	CDC40
ILF2	CCDC59
ILF2	KNOP1
ILF2	BRIX1
ILF2	HNRNPA2B1
ILF2	IGF2BP3
ILF2	MRE11
ILF2	PTBP1
ILF2	LAGE3
ILF2	SPTBN2
ILF2	ISY1
ILF2	INCA1
ILF2	KRTAP6-3
C16orf72	FAM9B
RIMBP2	NAA10
LDHAL6A	MDH2
LDHAL6A	ETFA
LDHAL6A	MDH1
LDHAL6A	TALDO1
LDHAL6A	TPI1
LDHAL6A	CTSD
LDHAL6A	ALDH2
LDHAL6A	ARF5
LDHAL6A	ALDH4A1
LDHAL6A	PEBP1
LDHAL6A	UBE2N
LDHAL6A	SORD
LDHAL6A	PKM
LDHAL6A	PGK2
LDHAL6A	ARF4
CD300E	TMEM67
CD300E	SPPL2B
CD300E	PKD2
CD300E	ATF6
CD300E	CTXN3
LCA5	TXLNA
LCA5	SSNA1
LCA5	ARMC8
LCA5	GCC1
MLIP	REL
MLIP	ABLIM2
CELA2B	KRT40
CELA2B	UBE3A
CELA2B	TP53
CELA2B	STXBP3
CELA2B	RPUSD2
CELA2B	RAD50
CELA2B	NBN
CELA2B	MRE11
CELA2B	GRN
CELA2B	MRM2
CELA2B	COL4A2
CELA2B	CD109
CELA2B	C16orf70
CELA2B	AURKA
CELA2B	ATXN2
EIF2AK4	MARS
EIF2AK4	EIF2S1
EIF2AK4	SMAD4
EIF2AK4	SMAD1
EIF2AK4	EIF2A
EIF2AK4	TGFBR1
KLK15	TRIP6
KLK15	HOOK2
KLK15	SMG7
KLK15	SLC25A20
KLK15	SEC16A
KLK15	HOXD13
KLK15	CBWD1
KLK15	ABHD3
KLK15	TUBA4A
GNPTG	SPSB3
GNPTG	GNPTAB
ORMDL1	CREB3
ORMDL1	MYO1G
ORMDL1	TSPO
ORMDL1	LETMD1
ORMDL1	CPS1
ORMDL1	RPS9
ORMDL1	CLK3
ORMDL1	ORMDL2
ORMDL1	ORMDL3
ORMDL1	RBCK1
ORMDL1	DCUN1D5
ORMDL1	NEMF
ORMDL1	TTC33
ORMDL1	PCNX2
ORMDL1	TMEM14B
ORMDL1	SLC10A6
ORMDL1	EBP
ORMDL1	EBAG9
ORMDL1	MFSD14B
ORMDL1	STOM
ORMDL1	TMEM56
ORMDL1	ZFYVE27
ORMDL1	CREB3L1
ORMDL1	VMA21
ORMDL1	TMEM143
ORMDL1	ASGR2
ORMDL1	PGRMC2
ORMDL1	SLC30A8
ORMDL1	TMEM52B
ORMDL1	SCN3B
ORMDL1	CPLX4
ORMDL1	REEP4
ORMDL1	ARL13B
ORMDL1	GPR152
ORMDL1	KCNK4
ORMDL1	HSD17B11
LINC00526	TRIM27
LINC00526	AES
LINC00526	TRIM23
LINC00526	NOTCH2NL
LINC00526	CCDC57
LINC00526	KRT31
LINC00526	USHBP1
LINC00526	NBPF19
ATP6V0A1	SLC30A5
ATP6V0A1	ABLIM2
KCTD17	ZNF696
KCTD17	ZNF687
KCTD17	ZMYND8
KCTD17	THAP9
KCTD17	TFAM
KCTD17	SPECC1L
KCTD17	REPIN1
KCTD17	RECQL4
KCTD17	RBM14-RBM4
KCTD17	PTPN4
KCTD17	PPP1R9A
KCTD17	POLRMT
KCTD17	POLK
KCTD17	PLD1
KCTD17	PIP5K1A
KCTD17	PCBP3
KCTD17	MTMR9
KCTD17	MTMR6
KCTD17	KCTD5
KCTD17	KCTD2
KCTD17	FRMD6
KCTD17	EIF1AX
KCTD17	DUSP11
KCTD17	DBR1
KCTD17	CTU2
KCTD17	CTC1
KCTD17	CSNK1D
KCTD17	CERK
KCTD17	CDK5RAP1
KCTD17	CDC42BPA
KCTD17	CBX4
KCTD17	MPLKIP
KCTD17	C21orf2
KCTD17	ACAD11
KCTD17	TYW3
KCTD17	PPP1R10
KCTD17	FARS2
KCTD17	MGAT5B
KCTD17	OR51E1
KCTD17	LAT
JSRP1	YES1
JSRP1	SIAH1
JSRP1	RRAS
JSRP1	PRKCA
JSRP1	GNAO1
