"DRH ID code","Outcome","MolecularWeight","MonoisotopicMass","ExactMass","XLogP","TPSA","Complexity","Charge","HBondDonorCount","HBondAcceptorCount","RotatableBondCount","HeavyAtomCount","IsotopeAtomCount","AtomStereoCount","DefinedAtomStereoCount","UndefinedAtomStereoCount","BondStereoCount","DefinedBondStereoCount","UndefinedBondStereoCount","CovalentUnitCount","Volume3D","XStericQuadrupole3D","YStericQuadrupole3D","ZStericQuadrupole3D","FeatureCount3D","FeatureAcceptorCount3D","FeatureDonorCount3D","FeatureAnionCount3D","FeatureCationCount3D","FeatureRingCount3D","FeatureHydrophobeCount3D","ConformerModelRMSD3D","EffectiveRotorCount3D","ConformerCount3D"
"BRD-K95581532","No-Effect","353.3","352.0779045","352.0779045","3.5","57.8","410","0","1","4","7","21","0","0","0","0","0","0","0","1","257.1","5.89","5.61","1.59","7","2","1","0","1","1","2","0.8","7","10"
"BRD-A63546914","No-Effect","331.8","331.1339066","331.1339066","4.4","32.7","372","0","1","3","4","23","0","1","1","0","0","0","0","1","258.5","11.56","3.85","1.26","6","1","1","0","1","3","0","0.8","4.8","10"
"BRD-K00486786","No-Effect","270.24","270.07529019","270.07529019","0.3","91.2","554","0","1","4","1","20","0","0","0","0","0","0","0","1","197.9","9.21","2.63","0.59","9","4","2","0","0","3","0","0.6","1","1"
"BRD-K82823076","No-Effect","326.31","326.11273833","326.11273833","1.8","78.8","563","0","0","6","4","24","0","0","0","0","0","0","0","1","244.5","12.79","2.59","1.01","6","2","0","0","1","3","0","0.8","4.4","10"
"BRD-K80778372","No-Effect","319.4","319.09906259","319.09906259","1.9","92.7","479","0","0","5","3","22","0","0","0","0","0","0","0","1","239.4","11.31","2.69","0.85","7","2","0","0","1","3","1","0.6","3.4","10"
"BRD-A07207424","No-Effect","278.35","278.16304257","278.16304257","2.4","59.6","312","0","2","3","7","20","0","1","1","0","0","0","0","1","221.6","11.71","3.52","0.93","8","3","2","0","0","2","1","0.8","7.8","10"
"BRD-K51541829","No-Effect","339.5","339.219829168","339.219829168","4.2","43.7","366","0","2","3","6","25","0","2","2","0","0","0","0","1","280.5","17.58","3.39","1.63","8","1","2","0","1","3","1","0.8","7.2","10"
"BRD-K21672174","No-Effect","378.5","378.10718492","378.10718492","3.9","113","547","0","1","5","6","25","0","1","1","0","0","0","0","1","284.9","10.16","6.74","1.46","7","3","1","0","0","3","0","0.8","8","10"
"BRD-K00354853","No-Effect","302.37","302.17427596","302.17427596","2","96.3","342","0","2","6","5","22","0","0","0","0","0","0","0","1","236","7.83","3.5","1.53","8","2","2","0","1","2","1","0.8","5","10"
"BRD-K78373679","No-Effect","351.4","351.05000439","351.05000439","4","108","548","0","1","5","3","24","0","0","0","0","1","1","0","1","265.5","20.69","2.91","1.24","7","2","1","0","0","4","0","0.6","3.4","10"
"BRD-K00004572","No-Effect","412.5","412.20230222","412.20230222","2.4","80.3","592","0","0","7","7","30","0","0","0","0","0","0","0","1","317.8","16.25","3.37","1.78","10","1","0","0","3","4","2","1","7.4","10"
"BRD-K55192287","No-Effect","448.4","447.12092","447.12092","6.1","29.5","468","0","0","4","12","28","0","0","0","0","0","0","0","1","326.8","13.72","4.09","2.23","8","2","0","0","1","2","3","1.2","12","10"
"BRD-K64538373","No-Effect","565.3","565.03215","565.03215","3","100","652","0","3","9","8","32","0","0","0","0","0","0","0","1","345.8","15.42","6.35","1.31","11","3","3","0","1","3","1","1","10","10"
"BRD-K00003149","No-Effect","438","437.1870048","437.1870048","3.3","37.7","651","0","0","3","4","31","0","0","0","0","0","0","0","1","340.4","17.12","3.63","2.48","9","2","0","0","2","5","0","0.8","6.4","10"
"BRD-K82804538","No-Effect","471.5","471.10126803","471.10126803","2","141","845","0","2","11","7","33","0","0","0","0","0","0","0","1","343.7","20.03","3.98","1.76","10","3","2","0","1","4","0","1","7","10"
"BRD-K00004623","No-Effect","194.21","194.08554114","194.08554114","1.4","47.6","244","0","1","3","1","14","0","1","1","0","0","0","0","1","148.5","5.62","1.87","0.82","4","0","1","0","1","2","0","0.6","1.6","4"
"BRD-K28007504","No-Effect","226.68","226.0673042","226.0673042","2.2","31","227","0","1","2","2","15","0","1","1","0","0","0","0","1","169","6.32","2.48","0.83","5","0","1","0","2","2","0","0.6","2","8"
"BRD-K12639498","No-Effect","421.5","421.04022755","421.04022755","3.2","160","638","0","1","9","6","28","0","0","0","0","0","0","0","1","301.8","20.58","2.85","1.49","12","7","1","1","0","3","0","0.8","7","10"
"BRD-K91333421","No-Effect","319.4","319.10422815","319.10422815","3.6","45.8","460","0","0","4","3","22","0","1","1","0","0","0","0","1","245.2","10.1","2.16","1.76","5","2","0","0","0","3","0","0.6","4","10"
"BRD-K58299615","No-Effect","340.4","340.14364454","340.14364454","3","109","493","0","4","4","2","26","0","0","0","0","0","0","0","1","261.3","24.14","2.02","0.75","13","0","4","0","4","5","0","0.6","2","6"
"BRD-K57284066","No-Effect","284.23","284.0869175","284.0869175","-1.8","143","529","0","4","7","3","20","0","4","4","0","1","0","1","1","193.5","7.19","1.99","1.61","12","5","5","0","0","2","0","0.6","4","10"
"BRD-K26169680","No-Effect","318.4","318.17435614","318.17435614","2.8","55.6","438","0","1","4","4","23","0","1","1","0","0","0","0","1","245.2","8.37","2.98","1.87","8","2","1","0","1","4","0","0.8","6.4","1"
"BRD-K00003424","No-Effect","506.6","506.23900147","506.23900147","0.6","144","865","0","2","9","8","37","0","0","0","0","0","0","0","1","381.9","18.27","7.13","1.52","13","5","2","0","2","4","0","1.2","11.8","10"
"BRD-K33610132","No-Effect","555.6","555.22057227","555.22057227","4","112","871","0","3","11","8","40","0","0","0","0","0","0","0","1","412.1","17.89","5.14","1.72","13","3","3","0","2","4","1","1.2","12.2","10"
"BRD-K43305603","No-Effect","529.8","529.40053318","529.40053318","5","59","898","1","1","5","6","38","0","10","10","0","0","0","0","1","415.5","20.97","3.83","1.57","13","3","1","0","2","6","1","1.2","10.4","1"
"BRD-K21733600","No-Effect","314.4","314.0612801","314.0612801","2.3","68.8","556","0","0","4","3","22","0","0","0","0","0","0","0","1","239.4","9.36","3.52","1.27","6","3","0","0","0","3","0","0.6","3.4","8"
"BRD-K03194791","No-Effect","403.2","402.034954","402.034954","4.6","60.4","475","0","1","6","7","26","0","0","0","0","0","0","0","1","282","14.46","4.23","1.2","7","4","1","0","0","2","0","1","8.6","10"
"BRD-K00003358","No-Effect","466.6","466.17870989","466.17870989","1.7","135","703","0","2","8","6","33","0","0","0","0","0","0","0","1","353.4","15.99","4.2","1.73","13","3","2","0","3","5","0","1","7","10"
"BRD-K00003175","No-Effect","500.5","500.18984705","500.18984705","4.4","50.4","731","0","2","9","5","35","0","3","3","0","0","0","0","1","360.1","14.47","4.43","1.94","9","2","2","0","1","4","0","1","8.6","10"
"BRD-K00003283","No-Effect","366.4","366.17435614","366.17435614","3.2","40.6","538","0","0","4","5","27","0","0","0","0","0","0","0","1","288.3","20.55","3.51","1.4","7","2","0","0","1","4","0","0.8","6.6","10"
"BRD-K38564664","No-Effect","139.15","139.06332853","139.06332853","-0.3","37.4","180","0","0","2","0","10","0","0","0","0","0","0","0","1","106.6","2.81","2.05","0.62","4","2","0","0","0","2","0","0.4","0.8","1"
"BRD-K15933101","No-Effect","260.37","260.188863393","260.188863393","2.7","32.3","287","0","1","2","7","19","0","0","0","0","0","0","0","1","219.8","9.87","3.39","1.44","7","1","1","0","1","2","2","0.8","7.4","10"
"BRD-K50938786","No-Effect","274.4","274.204513457","274.204513457","2.9","32.3","308","0","1","2","4","20","0","1","1","0","0","0","0","1","228.9","9.63","3.47","0.89","6","1","1","0","1","2","1","0.8","6.2","10"
"BRD-K03384561","No-Effect","308.3","308.11609238","308.11609238","2.7","60.8","522","0","1","3","2","23","0","0","0","0","0","0","0","1","241","12.76","2.13","1.11","6","2","1","0","0","3","0","0.6","3","10"
"BRD-K00004538","No-Effect","581.7","581.3563822","581.3563822","2.3","135","941","0","2","10","6","41","0","13","13","0","1","1","0","1","455.5","20.44","4.54","2.04","13","8","2","0","1","1","1","1","9.4","7"
"BRD-K07691486","No-Effect","354.4","354.21680947","354.21680947","3.2","87.9","417","0","3","6","8","26","0","1","1","0","0","0","0","1","278.7","14.7","4.64","1.25","12","1","3","0","3","3","2","0.8","8","10"
"BRD-K36163066","No-Effect","973.7","971.4992","973.4962","8.5","76","780","0","2","5","0","33","0","0","0","0","0","0","0","1","417.8","8.03","7.25","2.47","13","2","2","0","0","5","4","0.6","0.4","1"
"BRD-K01826734","No-Effect","357.4","357.11471265","357.11471265","3.1","96.8","469","0","1","6","7","25","0","1","1","0","0","0","0","1","275.4","22.85","1.83","1.78","8","3","1","0","1","3","0","1","7.6","10"
"BRD-K00003494","No-Effect","321.5","321.266779359","321.266779359","3","66.5","465","0","3","3","3","23","0","7","7","0","0","0","0","1","258.5","8.78","2.49","1.63","9","2","3","0","1","3","0","0.8","5.4","3"
"BRD-K20313525","No-Effect","360.3","360.08451746","360.08451746","2.4","145","519","0","5","8","7","26","0","1","1","0","1","1","0","1","267.8","17.28","4.25","1.18","10","3","4","1","0","2","0","1","7","10"
"BRD-K49841478","No-Effect","294.3","294.10044231","294.10044231","0.6","70.5","482","0","1","5","3","22","0","0","0","0","0","0","0","1","227","11.6","2.71","0.7","9","4","0","1","1","3","0","0.6","3","4"
"BRD-K11672787","No-Effect","374.5","374.24570956","374.24570956","3.3","73.8","609","0","3","4","1","27","0","8","8","0","0","0","0","1","288.7","11.79","1.98","1.59","12","4","3","0","0","5","0","0.8","3.2","2"
"BRD-K91111634","No-Effect","315.5","315.16568559","315.16568559","4.9","51.7","337","0","1","3","6","22","0","1","1","0","0","0","0","1","255.2","12.52","3.94","0.99","6","0","1","0","1","3","1","0.8","6.8","10"
"BRD-K35719256","No-Effect","355.4","355.17835828","355.17835828","3.2","40.2","475","0","0","5","4","26","0","1","1","0","0","0","0","1","278.4","15.41","2.57","1.13","9","4","0","0","1","4","0","0.8","4.8","6"
"BRD-K00003502","No-Effect","452.4","452.10176275","452.10176275","4.1","86.6","717","0","0","8","7","31","0","0","0","0","0","0","0","1","331.4","17.68","4.13","1.29","7","4","0","0","0","3","0","1","8","10"
"BRD-K22685337","No-Effect","263.04","262.941106","262.941106","","124","270","0","3","6","1","14","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","0"
"BRD-K81855038","No-Effect","348.4","348.20490738","348.20490738","2.1","67.9","410","0","1","5","10","25","0","0","0","0","0","0","0","1","278.7","6.96","3.73","2.85","7","3","1","0","1","2","0","1.2","12.2","10"
"BRD-K38684403","No-Effect","837","836.52456972","836.52456972","3.1","217","1310","0","5","17","13","58","0","18","18","0","1","1","0","1","","","","","","","","","","","","","","0"
"BRD-A29148886","No-Effect","432.5","432.17975526","432.17975526","1.5","121","695","0","2","8","8","32","0","1","1","0","0","0","0","1","338.1","25.43","4.98","1.03","13","4","1","1","2","4","1","1","8.6","10"
"BRD-K40767677","No-Effect","438.6","438.230728204","438.230728204","4.7","53.4","676","0","1","3","6","33","0","2","2","0","0","0","0","1","353.3","16.71","3.9","1.66","9","2","1","0","1","5","0","1","7.2","10"
"BRD-K87973152","No-Effect","554.8","554.0137894","554.0137894","5.6","105","852","0","1","13","7","36","0","0","0","0","0","0","0","1","371.8","13.54","4.64","2.37","10","6","0","1","0","3","0","1","9","10"
"BRD-K06894065","No-Effect","268.02","266.94908","266.94908","0","112","273","0","0","5","1","14","0","0","0","0","0","0","0","1","153","5.16","1.8","1.3","9","5","0","2","0","1","1","0.6","4.8","10"
"BRD-K00004000","No-Effect","340.4","340.12454906","340.12454906","3.2","74.7","445","0","1","3","4","24","0","2","2","0","0","0","0","1","268.9","11.2","4.16","1.25","6","2","1","0","0","3","0","0.8","7","10"
"BRD-K08640512","No-Effect","426.4","426.18787516","426.18787516","2.7","65.1","648","0","1","8","7","30","0","0","0","0","0","0","0","1","314.1","19.81","3.86","1.19","9","3","1","0","2","3","0","1","9.2","10"
"BRD-K87048468","No-Effect","612.6","612.186555","612.186555","2.7","152","1080","0","3","12","11","42","0","0","0","0","0","0","0","1","443.9","10.68","7.13","2.92","15","7","3","0","1","4","0","1.8","13.4","10"
"BRD-K83063356","No-Effect","390.4","390.1555124","390.1555124","4.3","41.6","552","0","1","6","3","28","0","0","0","0","0","0","0","1","289.7","24.81","2.05","1.03","7","1","1","0","1","4","0","0.8","5.4","10"
"BRD-K90825648","No-Effect","281.33","281.13282569","281.13282569","4","51.8","349","0","1","4","2","21","0","0","0","0","0","0","0","1","222.6","9.28","2.33","1.65","7","1","1","0","1","3","1","0.6","2","4"
"BRD-K00004221","No-Effect","346.9","346.1560391","346.1560391","2.7","50.2","480","0","1","3","3","24","0","1","1","0","0","0","0","1","260.6","11.71","3.78","1.05","8","1","1","0","2","3","1","0.8","5.2","8"
"BRD-K01868942","No-Effect","326.82","326.1397203","326.1397203","2.9","64.8","350","0","1","5","7","22","0","0","0","0","0","0","0","1","248.2","18.53","2.83","1.11","7","2","1","0","2","2","0","0.8","8.2","10"
"BRD-K20742498","No-Effect","554.1","553.2013347","553.2013347","3.1","129","793","0","2","9","13","37","0","0","0","0","0","0","0","1","416.8","14.62","7.67","2.98","13","6","2","0","2","3","0","1.4","14.2","10"
"BRD-K26160755","No-Effect","221.68","221.0719751","221.0719751","0.9","27.6","279","0","1","1","1","15","0","0","0","0","0","0","0","1","165.9","8.14","2.07","0.6","5","0","1","0","1","3","0","0.6","2.2","2"
"BRD-K87510569","No-Effect","417.5","417.20524173","417.20524173","4.3","67.6","630","0","1","5","4","31","0","0","0","0","0","0","0","1","327.4","28.88","2.81","1.11","8","1","1","0","1","5","0","0.8","5.4","10"
"BRD-K00004219","No-Effect","311.4","311.16337692","311.16337692","1.8","54.3","487","0","1","3","3","23","0","1","1","0","0","0","0","1","238.5","12.91","2.28","1.31","8","2","1","0","2","3","0","0.8","5.2","10"
"BRD-K46142322","No-Effect","352.9","352.1917559","352.1917559","3.8","55.6","386","0","1","4","8","24","0","0","0","0","0","0","0","1","277.1","13.71","3.59","1.85","8","2","1","0","2","2","1","1","9.2","10"
"BRD-K50018155","No-Effect","418","417.1489053","417.1489053","1.7","110","576","0","2","7","9","27","0","0","0","0","0","0","0","1","310.9","18.4","3.21","1.65","10","4","2","0","2","2","0","1","10.2","10"
"BRD-K86600316","No-Effect","364.5","364.18206393","364.18206393","2.4","58.2","576","0","0","5","3","25","0","3","3","0","0","0","0","1","279.2","11.75","3.9","1.21","8","3","0","0","1","4","0","0.8","4.6","10"
"BRD-K30159788","No-Effect","388.4","388.13355396","388.13355396","3.3","82.6","634","0","3","4","3","29","0","1","1","0","0","0","0","1","295.8","17.77","4.12","1.25","10","3","3","0","0","4","0","0.8","5.4","10"
"BRD-K00234327","No-Effect","228.29","228.126263138","228.126263138","1.8","37","303","0","2","2","2","17","0","0","0","0","0","0","0","1","182.5","7.12","2.98","0.73","8","1","2","0","2","3","0","0.6","2.8","5"
"BRD-K37687387","No-Effect","402.6","402.27700969","402.27700969","4.2","74.6","726","0","2","4","5","29","0","7","7","0","0","0","0","1","319.5","12","3.33","2.15","11","4","1","1","0","4","1","0.8","6.8","3"
"BRD-K85285268","No-Effect","261.32","261.147726857","261.147726857","0.5","64.6","361","0","3","3","2","19","0","2","2","0","0","0","0","1","199.1","6.2","2.8","1.38","10","2","3","0","1","3","1","0.6","2.8","5"
"BRD-K62762455","No-Effect","369.34","369.13002593","369.13002593","2.1","84.6","611","0","1","7","5","26","0","0","0","0","0","0","0","1","272.4","15.3","2.56","1.47","8","4","1","0","0","2","1","0.8","6.6","10"
"BRD-A33603104","No-Effect","386.6","386.20279938","386.20279938","4.3","69.8","475","0","1","4","8","27","0","2","2","0","0","0","0","1","311.8","15.17","5.91","1.71","9","2","1","0","1","3","2","1","9.8","10"
"BRD-K79821389","No-Effect","393.3","393.09608521","393.09608521","0.8","126","861","0","1","7","1","29","0","1","1","0","0","0","0","1","282.6","16.14","3.03","0.81","14","6","1","1","0","5","1","0.8","2.8","1"
"BRD-K88560311","No-Effect","323.4","323.14339037","323.14339037","2.5","56.9","466","0","3","3","3","24","0","0","0","0","0","0","0","1","249.8","14.29","2.64","0.9","10","1","3","0","2","4","0","0.6","3.6","10"
"BRD-K61036791","No-Effect","166.22","166.099379685","166.099379685","2.4","40.5","125","0","2","2","3","12","0","0","0","0","0","0","0","1","138.2","6.95","1.46","0.85","4","0","2","0","0","1","1","0.6","3","8"
"BRD-K20079257","No-Effect","238.19","238.06661722","238.06661722","0.7","73.8","282","0","1","5","3","17","0","0","0","0","0","0","0","1","170.4","7.9","1.89","1.14","4","1","1","0","0","2","0","0.6","3","10"
"BRD-K62374253","No-Effect","363.4","363.10529078","363.10529078","-0.3","89.4","608","0","1","8","2","25","0","0","0","0","0","0","0","1","265.5","12.53","2.72","0.87","11","3","0","1","3","4","0","0.8","3.8","2"
"BRD-K98004573","No-Effect","416","415.1815255","415.1815255","5.8","29","609","0","0","3","2","30","0","0","0","0","0","0","0","1","324.9","15.54","4.32","1.61","8","2","0","0","1","5","0","0.8","3.4","10"
"BRD-K94723713","No-Effect","287.3","287.105862047","287.105862047","3","48.5","517","0","1","2","0","22","0","0","0","0","0","0","0","1","220.7","12.08","2.47","0.63","8","1","1","0","1","5","0","0.6","0.4","1"
"BRD-K20482099","No-Effect","610.5","610.15338487","610.15338487","-1.3","266","1020","0","10","16","6","43","0","10","10","0","0","0","0","1","423.3","7.43","5.65","4.99","27","12","10","0","0","5","0","1","8.4","10"
"BRD-K53972329","No-Effect","306.4","306.1592946","306.1592946","2.1","83.2","453","0","1","4","4","23","0","1","1","0","0","0","0","1","238.1","12.39","3","1.35","9","2","1","0","2","4","0","0.8","5","10"
"BRD-K19601669","No-Effect","306.4","306.1592946","306.1592946","2.1","83.2","453","0","1","4","4","23","0","1","1","0","0","0","0","1","238.1","12.31","3.02","1.35","9","2","1","0","2","4","0","0.8","5","10"
"BRD-K00091711","No-Effect","339.3","339.11788328","339.11788328","-2.7","161","661","0","5","7","4","24","0","4","4","0","0","0","0","1","235.8","7.52","4.25","1.07","15","6","5","0","0","3","1","0.8","5","10"
"BRD-K94623186","No-Effect","410.4","410.10243146","410.10243146","3.2","108","540","0","2","8","6","28","0","0","0","0","0","0","0","1","296.4","20.44","3.57","1.1","9","3","2","0","1","3","0","1","8","10"
"BRD-K07074923","No-Effect","425.5","425.19034056","425.19034056","4.6","50.9","611","0","1","4","8","32","0","0","0","0","0","0","0","1","346.4","15.22","4.88","1.36","8","2","1","0","1","4","0","1","7","10"
"BRD-K66213167","No-Effect","257.22","257.08118403","257.08118403","-2.6","119","474","0","4","5","2","18","0","3","3","0","0","0","0","1","180.8","6.91","1.97","1.26","11","4","5","0","0","2","0","0.6","2.6","10"
"BRD-A65597028","No-Effect","234.25","234.10044231","234.10044231","0.5","52.1","321","0","1","4","2","17","0","1","1","0","0","0","0","1","175.8","5.45","2.07","1.51","8","3","1","0","1","3","0","0.6","3.4","8"
"BRD-K06426971","No-Effect","284.3","284.0619488","284.0619488","3.7","87.3","455","0","1","5","2","20","0","0","0","0","0","0","0","1","218","13.1","1.9","0.88","8","3","1","0","1","3","0","0.6","2","8"
"BRD-K37635256","No-Effect","300.4","300.09324893","300.09324893","2.9","82.5","366","0","2","3","4","21","0","0","0","0","0","0","0","1","233.6","10.33","3.5","1.46","7","2","2","0","0","3","0","0.8","6","10"
"BRD-K60005752","No-Effect","460.7","460.39164552","460.39164552","7.2","60.7","783","0","3","3","4","33","0","10","10","0","0","0","0","1","377.4","15.52","3.47","2.08","12","3","3","0","0","4","2","0.8","6.2","8"
"BRD-K46766488","No-Effect","407.5","407.20090524","407.20090524","4.2","44.8","547","0","1","5","6","30","0","0","0","0","0","0","0","1","321.6","28.15","3.37","1.16","9","2","1","0","2","4","0","1","8.2","10"
"BRD-K00004618","No-Effect","384.5","384.18714931","384.18714931","3.5","65.9","591","0","0","3","3","27","0","5","5","0","0","0","0","1","303.9","11.28","4.9","1.47","6","2","0","0","0","4","0","1","8","10"
"BRD-K00003475","No-Effect","464.6","464.08644947","464.08644947","5","136","835","0","3","6","8","32","0","1","1","0","0","0","0","1","350.7","16.25","4.14","1.53","12","4","2","1","1","4","0","0.8","6","10"
"BRD-K00003455","No-Effect","288.4","288.183778013","288.183778013","2.5","55.6","341","0","1","3","6","21","0","2","2","0","0","0","0","1","233.4","9.67","3.19","1.42","7","2","1","0","1","3","0","0.8","7.2","10"
"BRD-K63123526","No-Effect","135.19","135.0353997","135.0353997","-2.7","88.6","86","0","2","4","3","8","0","1","1","0","0","0","0","1","101.4","2.93","1.48","1.09","6","2","1","1","1","0","1","0.6","3","10"
"BRD-K00024724","No-Effect","338.34","338.0896201","338.0896201","-7.6","218","420","0","6","9","11","22","0","2","2","0","0","0","0","1","240.7","14.35","3.16","1.42","13","6","4","2","1","0","0","1","13","10"
"BRD-K59527975","No-Effect","201.2","200.97656467","200.97656467","-4","151","229","0","3","7","4","11","0","1","1","0","0","0","0","1","130.7","6.05","1.45","1.04","9","5","1","2","1","0","0","0.6","4","10"
"BRD-K09774593","No-Effect","363.5","363.12930009","363.12930009","2","88.6","392","0","2","4","7","26","0","1","1","0","0","0","0","1","287.8","5.98","4.11","3.17","8","2","1","1","1","3","0","0.8","7","7"
"BRD-K00004653","No-Effect","336.4","336.183778013","336.183778013","3.6","24.9","437","0","0","4","2","25","0","0","0","0","0","0","0","1","265.4","19.67","2.17","0.87","9","2","0","0","2","5","0","0.8","4.6","10"
"BRD-K02501528","No-Effect","224.28","224.0619488","224.0619488","1.4","57.8","349","0","1","4","0","15","0","1","1","0","0","0","0","1","162.1","4.55","2.88","0.78","7","2","1","0","1","3","0","0.4","0.8","2"
"BRD-K12745498","No-Effect","415.4","415.11437587","415.11437587","4.3","80.3","596","0","2","7","4","30","0","0","0","0","0","0","0","1","304.3","24.34","2.51","0.98","9","4","2","0","0","3","0","1","8","10"
"BRD-K48826825","No-Effect","519.6","519.13517331","519.13517331","5.1","125","805","0","0","8","12","37","0","0","0","0","0","0","0","1","398.3","13.63","7.56","2.5","9","4","0","1","0","4","0","1.2","12","10"
"BRD-K96798615","No-Effect","335.4","335.09397721","335.09397721","2.1","119","487","0","3","5","4","23","0","0","0","0","0","0","0","1","249.7","21.49","2.25","0.73","8","3","3","0","0","2","0","0.8","6","10"
"BRD-K00003147","No-Effect","438.5","438.13617637","438.13617637","1","120","769","0","2","6","5","31","0","0","0","0","1","1","0","1","330.8","24.99","2.67","1.19","12","3","2","0","2","5","0","1","7","10"
"BRD-K91876515","No-Effect","829.3","828.2119944","828.2119944","5.7","156","1300","0","1","16","15","57","0","1","1","0","0","0","0","1","","","","","","","","","","","","","","0"
